Name:,Adam Krajewski
Email:,ak@psu.edu
Direct Fetched:,JANG2024
Hand Fetched:,N
Comment:,Extracted from Jang2024 (10.1016/j.calphad.2024.102769)

id/nickname,Composition,Structure,Processing,Material Comment,Name,Source,Property Parameters,Temperature [K],Value [SI],Uncertainty [SI],Unit [SI],Pointer,DOI
None,Hf0.30 Mo0.40 W0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,102600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Mo0.50 W0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,100700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Mo0.60 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,98700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Mo0.10 W0.50,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,97000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Mo0.20 W0.40,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,95000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Mo0.30 W0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,92700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Mo0.40 W0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,90100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Mo0.50 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,87800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Mo0.10 W0.40,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,86700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Mo0.20 W0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,84600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Mo0.30 W0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,82600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Mo0.40 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,80300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 Mo0.10 W0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,76900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 Mo0.20 W0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,75000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 Mo0.30 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,72800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.70 Mo0.10 W0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,66700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.70 Mo0.20 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,65099999999.99999,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.80 Mo0.10 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,56300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 V0.10 Ta0.60,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,78500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 V0.10 Ta0.50,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,74700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 V0.10 Ta0.40,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,72300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 V0.20 Ta0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,71500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 V0.10 Ta0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,69600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 V0.20 Ta0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,69000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.70 V0.10 Ta0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,67099999999.99999,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.70 V0.20 Ta0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,66599999999.99999,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.80 V0.10 Ta0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,62800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.33 V0.33 W0.33,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,82300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.25 V0.25 W0.50,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,96300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.25 V0.50 W0.25,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,79400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 V0.25 W0.25,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,70500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 V0.10 W0.80,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,136300000000.00002,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 V0.20 W0.70,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,123000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 V0.30 W0.60,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,110900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 V0.40 W0.50,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,100800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 V0.50 W0.40,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,92900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 V0.60 W0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,86200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 V0.70 W0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,79100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 V0.80 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,72500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 V0.10 W0.70,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,114800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 V0.20 W0.60,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,105600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 V0.30 W0.50,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,97900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 V0.40 W0.40,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,90800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 V0.50 W0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,84300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 V0.60 W0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,77700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 V0.70 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,70900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 V0.10 W0.60,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,102100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 V0.20 W0.50,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,94800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 V0.30 W0.40,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,88000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 V0.40 W0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,81100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 V0.50 W0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,74400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 V0.60 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,67700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 V0.10 W0.50,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,91700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 V0.20 W0.40,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,84600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 V0.30 W0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,77600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 V0.40 W0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,70600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 V0.50 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,63800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 V0.10 W0.40,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,81800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 V0.20 W0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,74200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 V0.30 W0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,66800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 V0.40 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,59700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 V0.10 W0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,70200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 V0.20 W0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,63300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 V0.30 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,56300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.70 V0.10 W0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,60600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.70 V0.20 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,53600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.80 V0.10 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,49600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Ta0.25 W0.25,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,86700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Ta0.80 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,94900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Ta0.70 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,90300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Ta0.60 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,85900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Ta0.30 W0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,93000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Ta0.40 W0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,87400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Ta0.50 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,81900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Ta0.30 W0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,83900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Ta0.40 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,78700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 Ta0.10 W0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,86300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 Ta0.20 W0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,81100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 Ta0.30 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,76100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.70 Ta0.10 W0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,79100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.70 Ta0.20 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,74100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.80 Ta0.10 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,71300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Nb0.33 Mo0.33 V0.33,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,77800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Nb0.25 Mo0.25 V0.50,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,70700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Nb0.25 Mo0.50 V0.25,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,100400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Nb0.50 Mo0.25 V0.25,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,69100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Nb0.10 Mo0.10 V0.80,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,65300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Nb0.10 Mo0.20 V0.70,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,68500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Nb0.10 Mo0.30 V0.60,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,75300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Nb0.10 Mo0.40 V0.50,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,86300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Nb0.10 Mo0.50 V0.40,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,100300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Nb0.10 Mo0.60 V0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,112200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Nb0.10 Mo0.70 V0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,124300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Nb0.10 Mo0.80 V0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,133800000000.00002,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Nb0.20 Mo0.10 V0.70,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,64599999999.99999,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Nb0.20 Mo0.20 V0.60,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,67900000000.00001,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Nb0.20 Mo0.30 V0.50,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,75100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Nb0.20 Mo0.40 V0.40,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,86200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Nb0.20 Mo0.50 V0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,100400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Nb0.20 Mo0.60 V0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,111700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
